,stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
81,8501047,Morges-St-Jean,46.518190147436,6.508042706072309,1.0,
82,8501048,Lonay-Préverenges,46.523122780731896,6.51955012486348,1.0,
83,8501103,Vallorbe,46.712399206205994,6.370564534971519,1.0,
84,8501104,Le Day,46.717283386318705,6.40051436654823,1.0,
85,8501105,Bretonnières,46.7150476815578,6.47473317533252,1.0,
86,8501106,Croy-Romainmôtier,46.6967027829125,6.47811982395412,1.0,
87,8501107,Arnex,46.698064388139294,6.51890333785882,1.0,
88,8501108,La Sarraz,46.658779689892796,6.517367218722759,1.0,
89,8501110,Ependes,46.7464129855227,6.60765688794219,1.0,
90,8501111,Essert-Pittet,46.727660031615706,6.5806535304977904,1.0,
91,8501112,Chavornay,46.710077063906,6.56815796489395,1.0,
92,8501113,Bavois,46.68766972691521,6.55932752564983,1.0,
93,8501114,Eclépens,46.6571827984701,6.552419481113991,1.0,
94,8501115,Cossonay-Penthalaz,46.606001827701995,6.523682375171,1.0,
95,8501116,Vufflens-la-Ville,46.5762345434467,6.530761099610849,1.0,
96,8501117,Bussigny,46.547581528672296,6.551817609873541,1.0,
